#	Rockeffeler1	Rockeffeler2	Rockeffeler3	Rockeffeler4	Rockeffeler5	Crick1	Crick2	Crick3	Crick4	Crick5	Greece1	Greece2	Greece3	DKFZ1	DKFZ2	DKFZ3	DKFZ4	DKFZ5	Gothenburg1	Gothenburg2	Gothenburg3	Gothenburg4	Gothenburg5	Geneva1	Geneva2	Geneva3	Geneva4	Geneva5	Jena1	Jena2	Jena3	Champalimaud1	Champalimaud2	Champalimaud3	Champalimaud4	Champalimaud5	FreiburgM3	FreiburgM4	FreiburgM5	FreiburgF3	FreiburgF4	Humanitas1	Humanitas2	Humanitas3	Humanitas4	Humanitas5	Brazil3	Brazil4	Brazil5	Brazil6	WildMiceM1	WildMiceM2	WildMiceM3	WildMiceM4	WildMiceM5	Bern1	Bern2	Bern3	Bern4	Bern5
Thymidine	0.086787884	0.090293158	0.082378799	0.135867484	0.189969574	0.007095824	0.139	0.048371258	0.136618378	0.016	0.029290398	0.0361	0.091002531	0.0476	0.122	0.206	0.161	0.0318	0.181678387	0.230577	0.009155343	0.121837268	0.042181042	0.052842317	0.0997	0.182	0.29	0.0827	0.026031839	0.027335659	0.487698886	0.0278	0.444	0.0131	0.0338	0.0171	0.198557275	0.0188	0.0355	0.601	0.451	0.218562748	0.15956088	0.119718639	0.064104107	0.117416261	0.101565131	0.045912921	0.049975833	0.0146	0.293017751	0.0258	0.0287	0.068	0.017479678	0.010278505	0.272882645	0.059795127	0.123256469	0.151850395
Isovaleric_acid	0.098442388	0.0	0.0	0.0	0.0	4.122119045	0.0	3.44837185	0.0	0.0	0.0	0.0	0.0	0.175078495	0.0	0.0	0.0	3.418855122	0.0	0.0	0.0	4.588006283	1.000772321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060588826	0.0	10.7	0.334394014	0.0	0.0	0.0	0.0	0.0	0.0	0.010133734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.635640423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fructose	0.000167567	0.000293746	0.000147422	0.000567179	0.000356047	0.000210531	0.000596	0.000317223	0.000526113	0.000482645	0.000221537	0.000157561	0.000138525	0.000109	0.0	0.000172	0.000261	0.000176	0.000291464	0.000399976	0.00020088	0.000406828	0.000913587	0.001434679	0.000551203	0.000902024	0.000858402	0.000805252	0.000227519	9.76e-05	0.000660538	0.0	0.00162	0.000193	0.000181985	0.000105438	0.000403028	0.000397	9.99e-05	0.000167388	0.000250349	0.000695513	0.000299921	0.000451928	0.00023415	8.81e-05	0.000428513	0.000255299	3.28e-05	8.16e-05	0.0	0.0	0.000145076	0.000159094	0.000198137	0.000770515	0.00146	0.000160461	0.000571	0.000238768
Hippuric_acid	0.000332137	0.000510543	0.000490672	0.000336923	0.000364834	0.000263344	0.000340303	0.000394044	0.000521146	0.000803157	0.0	0.0	0.000131813	0.0	0.000257078	0.000150606	0.000147856	0.000135409	0.000433192	0.000274122	0.000220101	0.000509999	0.000859064	0.001095295	0.000219109	0.000191136	0.000130119	0.000889802	0.0	0.0	0.000140047	0.000128591	0.00115	0.00041	0.000355229	0.000167181	7.51e-05	0.000126632	0.0	0.0	0.0	0.000290239	0.00011026	0.0	0.0	0.000115732	0.0	2.51e-05	0.0	0.000188827	0.000471161	0.000339986	0.000180023	0.000310472	0.000140668	0.000203179	0.000205326	0.000268122	0.00015512	0.000132925
4_Hydroxyphenylacetic_acid	0.106969591	0.156934497	0.108882386	0.144365204	0.191849811	0.187745906	0.384944431	0.183239508	0.77940096	0.497855442	0.046773073	0.398192678	0.209176905	0.075457593	0.359772759	0.100298745	0.066822118	0.115258177	0.230829679	0.275360983	0.024392065	0.131751385	0.140106755	0.388104615	0.206147173	0.227956084	0.123432395	0.296498683	0.031807047	0.215661221	0.786790823	0.012747853	0.00314	0.0273	0.033280006	0.023042528	0.118926066	0.210084077	0.163656918	0.090144087	0.132873935	0.001455673	0.270447018	0.553821266	0.364081119	0.367085758	0.000473595	0.115330168	0.038205472	0.00151011	0.206186469	0.008120513	0.018061037	0.074665413	0.162240831	0.120039806	0.052119564	0.072179437	0.052144043	0.085625195
3_4_Hydroxyphenylpropionic_acid	0.022952062	0.002260982	0.002002413	0.00069039	0.004224762	0.015574314	0.011591567	0.031649097	0.002481907	0.443190066	0.340544307	0.344578406	0.326246325	0.004971568	0.006093406	0.000551289	0.000634424	0.02034693	0.269483273	0.646569341	0.000264613	0.005147915	0.020132558	0.001248746	0.001957497	0.001980559	0.32225168	0.001043853	0.201097474	0.183268929	1.209839401	0.052132838	0.000933	0.018	0.188092415	0.012911524	0.001718923	0.128781821	0.00075356	0.021273958	0.403310434	0.000161514	0.000712035	0.121624384	0.096577794	0.003913977	0.002909804	0.020148706	0.001372764	0.823067036	0.672121655	1.279508328	0.002617069	0.009509843	0.003436895	0.000836878	0.001063323	0.074408953	0.000701253	0.000678331
Phenyllactic_acid	0.024845061	0.000616148	0.000680956	0.000856047	0.004656891	0.016752334	0.0127	0.034453815	0.003019527	0.441184973	0.33925213	0.342070213	0.317941904	0.00561	0.000909935	0.000738	0.000771	0.022	0.269284028	0.629339667	0.000299067	0.00590094	0.021849605	0.00148	0.002363338	0.002376434	0.291931685	0.001278944	0.195632146	0.180395958	1.173508183	0.053836107	0.00125	0.0191	0.193019107	0.014014887	0.001930361	0.129	0.00075907	0.02278407	0.39734267	0.000227762	0.000795741	0.124679748	0.097865182	0.004446055	0.003150104	0.020946595	0.001542819	0.764583794	0.660350184	1.216385247	0.000519728	0.01058206	0.003859076	0.001106946	0.00123	0.076554322	0.000927	0.000734496
Thiamine	0.0	0.0	0.0	0.030119181	0.0	0.0	0.0	0.04483113	0.0	0.013379227	0.0	0.0	0.057521993	0.0	0.0	0.094123898	0.0	0.0	0.0	0.034941387	0.0	0.0	0.081750868	0.111700375	1.519727814	0.0	0.0	0.874016373	0.0	0.051782024	0.0	0.0	0.0	0.0	0.0	0.771207465	0.026403223	0.0	0.0	0.025595701	0.0	0.0	0.0	0.134250362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021581577	0.263814627	0.0	0.007921936	0.043181952	0.139297264	0.0	0.0	0.024471745
Phenylacetic_acid_	0.607403936	0.391594583	0.0	2.943506969	0.0	2.666374585	0.188138725	0.070268147	0.0	0.0	0.374096954	4.575033255	0.0	0.560243592	3.468235836	0.094764576	0.355686391	0.000612582	0.0	1.99859057	0.246039724	0.000258829	6.805965001	3.647471775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072631421	0.0262	0.000585	0.153106781	0.178392006	3.142073523	0.412738658	0.0	0.436387409	0.0	0.01494217	0.027576848	0.20157339	0.0	0.0	0.0	0.0	0.393877986	0.0	4.682483955	1.993190953	0.225963661	0.0	0.0	0.314193712	0.0	0.0	0.0	0.0
Phenylpropionylglycine	0.0	0.0	5.65e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82e-05	0.0	0.0	0.0	0.0	0.0	0.000131458	0.0	0.0	0.000122157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133064	0.0	0.0	0.0	0.0	0.0	0.0	0.000161	9.42e-05	0.0	9.84e-05	0.0	9.71e-05	0.0	0.0	0.0	0.0	0.0	0.000394594	0.000115944	0.000154324	0.0	0.0	0.0	0.0	0.0	0.0	8.29e-05	0.000123	5.21e-05
