#	GF1	GF2	GF3	GF4	GF5	Bern1	Bern2	Bern3	Bern4	Bern5	Brazil3	Brazil4	Brazil5	Brazil6	Crick4	Crick5	Crick1	Crick2	Crick3	DKFZ2	DKFZ3	DKFZ4	DKFZ5	DKFZ1	FreiburgM3	FreiburgM4	FreiburgM5	FreiburgF3	FreiburgF4	FreiburgF5	Geneva1	Geneva2	Geneva3	Geneva4	Geneva5	Greece1	Greece2	Greece3	Champalimaud1	Champalimaud2	Champalimaud3	Champalimaud4	Champalimaud5	Champalimaud6	IRB3	IRB5	IRB6	IRB11	IRB12	Humanitas3	Humanitas4	Humanitas5	Humanitas1	Humanitas2	Rockeffeler1	Rockeffeler2	Rockeffeler3	Rockeffeler4	Rockeffeler5	Gothenburg1	Gothenburg2	Gothenburg3	Gothenburg4	Gothenburg5	Jena1	Jena2	Jena3	WildMiceF1	WildMiceF2	WildMiceF4	WildMiceF5	WildMiceM1	WildMiceM2	WildMiceM3	WildMiceM4	WildMiceM5
Lactic_acid	0.012094435	0.027349969	0.000791226	0.001847459	0.001029094	0	0	0.132891717	0	0.075652545	0.032646787	0.058068325	0.059211311	0.148359848	0	0.00328885	0	0	0	0.00266994	0	0.000534963	0.255632115	0	0	0	0.000685889	0.170919233	0.277791027	0.081410919	0.003485621	0.006418137	0.37704706	0	0.304824884	0	0.337641064	0	0.073326936	0.812275428	0.16752472	0.159298171	0.089474794	0.251816941	0.000674682	0.058290962	0.084656705	0.078566295	0.033020533	0	0.000538442	0.001842573	0.472591384	0.168720293	0.001695107	0.000889772	0	0	0.002810929	0.005146708	0.242176336	0	0	0	0	0	0.376540493	0	0	0.018253236	0	0.01587308	0	0	0.272149834	0
5_hydroxyindole	0.000507039	9.03E-05	0.000125661	0.000223569	0.000387958	0.152395755	0	0.103994086	0	0.029787735	0	0	0	0	0.110232127	0.140305544	0	0.046582263	0.111981936	0.045018658	0	0.041336518	0	0	0	0	0	0	0.094021581	0	0	0	0	0.139078811	0	0.022568797	0.021791779	0.076192475	0	0.335627497	0	0.096455343	0.039196591	0	0	0.041323642	0	0.085785559	0.039145587	0	0	0	0	0	0	0.121600186	0	0	0	0	0	0	0.167642731	0	0.058337377	0.017168529	0.109890192	0	0	0	0	0	0	0	0	0
Leucine_Isoleucine	0	0	0	0	0.009406861	0.807143017	0.957064532	1.499829208	0.502788693	0.790322194	0.391720226	0.801103487	0.802492371	1.405113811	1.984272793	0.782083749	1.046569447	1.116116188	4.748786371	2.275471165	0.909833465	2.590908117	1.361477456	1.705609426	0.89149877	0.990244936	0.614274257	0.834728921	1.545331797	0.732813467	1.780984147	0.711743453	1.244258512	0.784460225	1.169991107	0.440586195	0.804458202	0.572225607	0.233286431	0.874936108	1.333215484	1.212166402	0.162394401	0.729831561	1.041582851	0.687054224	0.807644478	0.810913188	0.659248759	1.986596487	0.785450734	2.596098052	1.623916841	0.001501076	1.054361497	0.800060567	0.858691636	1.30426344	0.765803303	0.744639273	0.463564186	0.399025482	1.775205708	1.30230201	0.191916261	0.353715272	2.892966229	1.296176798	4.072706764	1.938743676	1.126238044	1.662887619	1.793758102	3.108447283	2.81862033	0.754708945
3_nitrotyrosine	0.000650614	0.000865315	0.000626804	0.00036868	0.000713468	0.000176137	4.25E-05	5.09E-05	3.44E-05	0	0.000197279	0.000576366	0.000253293	0.00109633	0.000128654	0.000387984	9.49E-05	0.00017643	0.000228854	0.000142022	0	5.22E-05	7.90E-05	0	0.001425979	0.000282283	0.000309885	8.37E-05	0	5.34E-05	0.000127818	6.87E-05	0.000720305	0.000643213	0.000869875	0	6.91E-05	5.70E-05	0	0.001451249	0.000353194	0.000167203	0	0.000117095	0.000860336	0.000646341	0.00012784	0.000568898	0.000479128	0.000114479	2.64E-05	0.000535566	0.000187476	0.000108734	0	0.00015497	9.37E-05	4.81E-05	0.000764402	0.000189845	0.0003033	0	0.000694848	0.000546295	3.98E-05	0.000146411	0.00018757	0	0	0	0.000225135	0.000249758	0.002267442	0.001302746	0.000430255	0.000395418
Pyridoxine	0	2.56E-05	3.59E-05	7.06E-05	5.68E-05	0.045460589	0.01461721	0.085466632	0.003102777	0.039440502	0.049100275	0.008673005	0.002786482	0.011107743	0.009990886	0.015099041	0.01210239	0.011736979	0.007103726	0.017022351	0.013599098	0.003253636	0.018854934	0.033993291	0.016533709	0.004338521	0.008542844	0.000482586	0.019084594	0.0242616	0.01835192	0.006061628	0.008497512	0.000767105	0.005505734	0.016476529	0.025510636	0.010706732	0.00926297	0.015586898	0.014653496	0.031375704	0.012307097	0.037690498	0.046437298	0.001402852	0.015643516	0.001890719	0.029201968	0.011089699	0.008866038	0.006948795	0.002739549	0.05099831	0.060780399	0.022051899	0.001589494	0.042701526	0.02138041	0.011775461	0.012373418	0.015523157	0.011201497	0.108036207	0.003587921	0.045552215	0.224541301	0.014627177	0.007341876	0.007033225	0.004794299	0.072110277	0.004932831	0.008045399	0.002013552	0.009714279
Stachydrine	0	0	0	0	0	0.073270618	0.079197255	0.186438328	0.088705976	0.074304992	0.001291654	0.039281551	0.030007907	0.064555438	0.016165505	0.016863164	0.0068989	0.014719093	0.439459253	0.016458231	0.154037357	0.160807554	0.115519385	0.015833532	0.206519859	0.127052616	0.126813358	0.080314394	0.121993448	0.067336869	0.012187732	0.053022694	0.068316141	0.03473554	0.062299378	0.030809758	0.106116672	0.083165964	0.00292705	0.092436934	0.097191049	0.01152514	0.016641947	0.028903097	0.005024126	0.051519494	0.057123411	0.063008717	0.036882958	0.094181143	0.109516075	0.103958484	0.00285988	0	0.067048892	0.056155884	0.058705448	0.143703611	0.064138531	0.039729202	0.017992101	0.019557331	0.131598591	0.168290121	0.033625085	0.020616131	0.221126053	0.061105794	0.078056469	0.133712186	0.02692913	0.06905414	0.068104799	0.030097499	0.011018667	0.111667548
Oxalic_acid	0	0	0.003232624	0.011161828	0	1.692727449	0	0.213128617	0	0	0.198733673	0	0	0.677413268	1.74216575	0.176996911	0	0	0.354719645	0	0	0.087481003	0.05997546	0.015472845	0	1.822135383	0	0.372331772	0	0	0	0	0	0.084017441	1.086448543	0	0.000490618	0.003484626	0	0	0	0	0.057634328	0.363564652	0	0.667559215	2.791225391	0	0.049944123	0.553043067	8.41E-05	0.954848623	0.161610491	0	0	0	0.012463702	0.238224437	0	0	0	0.006367594	2.027246035	1.005198315	0.628294063	0	0	0	0.939728973	0	0	0	0	5.497210487	0	0.021097367
dAMP	0.00547268	0	0	0	0.001056795	0	0	0	0	0	0	0	0	0.026533682	0	0	3.323215909	3.305938689	1.614269358	0	0	0	0	0.628500974	0	0	0	1.787354989	0.087714741	0.302876564	0	0	0	0	1.992482701	0	0	0	0.941406262	0	0.62144768	0.058556326	0.000919255	0.005102421	3.530469348	0.282207533	0.045844771	0.022443603	0.108211576	0	0	0	0.001470588	1.230957501	0.190959836	0.898194156	2.657629065	4.381953273	0	0	2.985369253	0.0085147	0.855671575	0.137897167	0	0	0	2.951826596	0.000947852	0.38806814	0.024221863	3.158347097	0	1.887951683	0	0
Xanthosine	0.008644173	0.004463084	0.007876216	0.003878828	0.002296492	0	0.212962355	0.061497672	0.013254966	0.003155789	0.288263382	0.066877867	0.169254394	0.19280727	0.097651411	0.00543323	0.011339118	0.003108972	0.240817319	0	0.006172446	0	0.019590867	0	0.748482856	0.02229315	0.199178474	0.080389234	0.004977893	0.015739765	0.0627123	0.013933243	0.02602817	0.022056729	0.054371281	0.008936811	0.005030529	0.046596963	0.074499488	0	0.328353673	0.434866943	0.0504352	0.084528511	0.391211548	0.001587968	0.285926096	0.081983223	0.050194144	0.93150807	0.053688829	0.089607873	0.003844902	0.335001006	0	0	0.004775707	0.035644954	0.23556564	0.624753783	0.067756805	0.000250041	0.003821282	0.001245902	0.002767394	0	0.09803436	0.195713714	0.144226794	0.001635924	0.91728118	0.008481859	0.470943158	0.101118427	0.311326743	0.251609008
Tyrosine_methyl_ester	0.047661214	0.093279049	0.013145804	0.035132616	0.022545895	0.000545998	0.001112377	0.001660566	0.000794982	0.001024035	0.00457164	0.000934597	0.000776374	0.001747218	0.000556038	0.00029668	0.001923821	0.001666712	0.002033761	1.897861984	0.002482362	0.001800678	0.858837005	0.000735789	0.005228417	0.00439832	0.002805402	0.00132917	0.001532559	0.001020909	0.120559254	0.000793305	0.000833561	0.002550362	0.07596069	0.003316641	0.007796984	0.000132836	0.000321567	0.001178048	0.001007896	0.001395903	0.000367997	0.00045087	0.000630213	0.003594534	0.002100394	0.002225207	0.001377214	0.000879232	0.013900256	0.007425904	0.000216722	0.00292815	0.000580744	0.001715842	0.000393333	0.072253122	0.00162147	0.000913224	0.000879468	0.000139207	0.000218979	0.001240922	0.004019375	0.005531937	0.030493784	8.57E-05	0.001378245	0.000333376	0.000281177	0.001324637	0.001086893	0.001276171	0.00186286	0.000783487
Phenol	0	0	0	0.005282106	0	0	4.52E-05	4.35E-05	0.00013335	0.000377795	6.11E-05	0.0003018	0.000225566	0.000390501	0.000879434	0.000439911	0.000219555	7.49E-05	0.000200669	8.44E-05	0.00045704	0.000173208	0.000870153	0.000205383	0.000330244	0.000112237	0.000189463	0.000197071	0.001394968	7.46E-05	0.001624892	0.000506456	0.001634626	0.00034062	0.000540474	0	0.001028236	0.000461247	0.000107989	0.001803822	0.000203387	0.000492654	0.000173303	0	0.000431197	0.000521225	0.000347702	0.000339331	0.000364243	0.001180672	0.000438927	0.000547678	0.00402564	0	0.001099942	0.00113661	0.001282841	0.000760764	0.002129764	0.00142677	0.000819407	0.000215485	0.001069409	0.001437708	0	6.44E-05	0.001045395	0.000152252	0	0.001222698	0.000396277	0.000995865	0.002483979	0.000655897	0.000246318	0.000828066
Phenylacetylglycine	8.43E-05	0	0.000220594	0	0.00011798	0	0	0	0	0	0	2.89E-05	7.10E-05	0	0.00039976	0.000259502	0	0	0	0.000620733	0.000191746	8.32E-05	0	0.000308982	0	0.000671151	3.85E-05	0.000101439	0.000247945	0	0.000668068	0.000512993	0.000535203	0.000376711	0.000525268	0	0	7.31E-05	0.000103724	0.000653581	0	0	8.87E-05	0	0.000158754	0	0	8.38E-05	3.68E-05	0	0	0	0.00011836	0.000139522	0	0.000149659	0.000164506	0	0.000209975	0.000599798	0.000559611	0	0	0.000425863	3.46E-05	0	0.000248833	0	0	0.000126421	0	0.0002572	0.000199289	0.000213316	0.000169216	0
Indoleacetylglycine	0	0	0	0	0	0	0.000111014	7.58E-05	2.42E-05	0	3.52E-05	2.59E-05	2.21E-05	0	7.55E-05	0	0	0	0	0	0	3.90E-05	0	0	0	0	0	0	0	0	0.000119919	0	0	0	0.000104243	0	0	2.64E-05	0	0	0	0	0	0	0.000131577	0	2.98E-05	2.62E-05	0	0	4.44E-05	0	0.000113403	0.000363728	0	0	0	0	6.23E-05	0.000120862	0.000165141	0	7.72E-05	0.000134626	0	0	0.000210133	0	0	0	0.000137904	0.000270314	0.000433872	0	0	0
Biotin	0	0	0	0	0	0.000229225	0.000138791	0.000384128	0.000448679	0.000161524	7.80E-05	0.000144116	0.000227177	7.94E-05	0.001440975	7.55E-05	0.000361037	0.000657894	0.000765803	0.00075062	0.000598231	0.000824341	0.000302984	0.00024531	0.000438952	8.53E-05	0.000298165	0.0003128	0.000189426	0.000158195	0.00058772	0.000359433	0.000475499	0.000343152	0.000384096	0.000113913	0.000948484	3.95E-05	2.88E-05	0.000345437	0	0	4.79E-05	0	0.000374684	5.43E-05	3.31E-05	4.70E-05	8.78E-05	0.000973361	0.000588069	0.00052646	8.20E-05	0.000290054	0.000318282	0.000491854	0.000233994	0	4.13E-05	0.000290876	0.000103298	0	0.000146741	0.000100217	0.00012198	0.00045136	0.000257285	4.08E-05	0	0.000189653	0	0.000534299	0.000785897	0.000532929	0.000174834	0.000111784
Indole_3_acetate	0	0	0	0	0	0.064294351	0.038766213	0.242763519	0.073076751	0.061063359	0.055038873	0	0.051086392	0.288091336	0.051272971	0	0.210410822	0.225529798	0.325681284	0.302985306	0.07373858	0.232863116	0.024116457	0.116140515	0.001223384	0.160664418	0.000965846	0.104434211	0.001647562	0.090221176	0.02004975	0.020531433	0	0	0.161843519	0.009793356	0.007572823	0.13201824	0.000644874	0.002274271	0.000970559	0.000753623	0.000405944	0.000342671	0.012437739	0.117297687	0	0.098009865	0.034745059	0	0.376471007	0.084713207	0	0.252378984	0.043041602	0.064959215	0.09963974	0.03495097	0.082461977	0	0	0.017048216	0	0	0	0.14343796	0.656649408	0.37557771	0.01068081	0.017339086	0.098023297	0.008655524	0	0.083433681	0.002905491	0
Riboflavin	0.000362127	0.000193816	0.001948405	0.000212539	0.000724287	0.00163446	0.001525931	0.003850595	0.002483453	0.002104711	0.003285154	0.001190614	0.001593345	0.00276183	0.004480612	0.002704626	0.00016081	0.00014396	0	0.003660308	0.00279597	0.005375898	0.003735381	0.000216778	0.003155878	0.001568667	0.001881734	0.001771574	0.002262929	0.000950296	0.008033736	0.002629241	0.004445658	0.00264032	0.003375322	0.000193768	0.000375747	0.000722416	0.002119984	0.026373974	0.007808978	0.015371204	0.004160766	0.004467068	0.003148711	0.004305606	0.002786006	0.003860356	0.002992916	0.00630923	0.007662102	0.00748057	0.027918131	0.002964359	0.001428086	0.002590548	0.001738483	0.001698008	0.003266954	0.005033992	0.002140575	0.000206085	0.001447569	0.000382789	0.000166559	0.000199824	0.003203408	0.000321197	0.000529621	0.000177394	0.001170486	0.012993082	0.011663494	0.01190499	0.001562461	0.001858778
Choline	0	0	0.035637138	0.042088425	0.015691957	0	0	0.500021716	0	0	0	0	0	0	1.475263238	0	0.958138606	0	0.03238864	0	0	0	0	0	0	0	0.059669053	0	1.54401459	0.025313185	0	0	0	0.064127788	0	0	0	0	0.105641659	0	0	3.119407225	0	0	0	0.050840014	0.082962736	0	0	0	0.801326413	0	0	0	0	0	0.154589057	0.053703778	0	0	0	1.077329221	0.694191193	0	0	0	0	0	0	2.547701528	0	0	0	0	0	0
Trimethylamine	1.78062022	1.26898726	0	0.214097737	0.012043374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091126278	0	0	0	0	0.147017659	0.59047593	1.341342436	0	0	0	0	0	0	0.893132805	0	0	0	0	0	0	1.225707371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyocholic_acid	0	0	0	0	0	0	0	0	0	0	0	0	0.520311473	0	0	0	1.201862533	2.532008477	5.05091273	0	3.830173018	0	3.206503337	0	3.502921578	0	1.530492808	0	0	0	0	0	0	0	0	0	0	0.489007666	0	7.180477199	0	0	0	0	3.467710272	0	1.482989785	0	1.451157494	0	0	4.106504135	0	0	3.798476498	3.740151926	2.610508876	4.641641962	4.100061024	0	0	0	0	0	0	0	0	2.490237795	0	0	0	0	0	0	0	0
